StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q2.1_Id,Q2.1_Name,Q2.1_Size,Q2.1_Type,Q3.1,Q5.7,Q5.13,Q5.14,Q5.15,Q5.16,Q5.17,Q5.18,Q5.19,Q5.20,Q5.21,Q6.7,Q6.13,Q6.14,Q6.15,Q6.16,Q6.17,Q6.18,Q6.19,Q6.20,Q6.21,Q7.7,Q7.13,Q7.14,Q7.15,Q7.16,Q7.17,Q7.18,Q7.19,Q7.20,Q7.21,Q8.12,Q8.18,Q8.19,Q8.20,Q8.21,Q8.22,Q8.23,Q8.24,Q8.25,Q8.26,Q9.1,Q9.2,Q9.3_1,Q9.3_2,Q9.3_3,Q9.3_4,Q9.4,PROLIFIC_PID,dataset_name,bb_profile_1,bb_profile_2,int_profile_1,int_profile_2,first_model,bb_model,int_model
2021-08-24 07:22:19,2021-08-24 07:31:37,IP Address,174.55.89.139,100,557,True,2021-08-24 07:31:37,R_3HulE8rfKyVoGzy,,,,,39.7458953857421875,-76.6858978271484375,anonymous,EN,1,F_2COEG6A6NrvShE2,signature.png,11880,image/png,589a46af57995d0001a8a03a,Pass,First year grade,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,,,,,,,,,,,Fail,First year grade,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,15,Not knowledgeable at all,No,No,No,No,No,589a46af57995d0001a8a03a,education,1,4,4,2,bb,shap,dt
2021-08-24 07:29:33,2021-08-24 07:33:16,IP Address,75.28.37.43,100,223,True,2021-08-24 07:33:17,R_0Pt8vRdW9PQ1Ebf,,,,,42.5596923828125,-83.113800048828125,anonymous,EN,1,F_1hXwPDovBjAIW3Y,signature.png,8819,image/png,61083ecce6a22d1d5f57fb99,Fail,First year grade,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,Pass,First year grade,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,1,Not knowledgeable at all,No,No,No,No,No,61083ecce6a22d1d5f57fb99,education,2,4,3,2,int,no_shap,dt
2021-08-24 07:24:25,2021-08-24 07:34:28,IP Address,76.249.141.192,100,602,True,2021-08-24 07:34:29,R_Q4FZKiE20fPtszv,,,,,32.7637939453125,-117.06999969482421875,anonymous,EN,1,F_3GjJxp86E44Mid5,signature.png,16191,image/png,6106fbbcd52909fe5cc2fc8e,Pass,First year grade,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly agree,,,,,,,,,,,Pass,First year grade,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,,,,,,,,,,,1,Not knowledgeable at all,No,No,No,No,No,6106fbbcd52909fe5cc2fc8e,education,2,4,4,2,int,no_shap,dt
2021-08-24 07:31:47,2021-08-24 07:37:00,IP Address,69.14.153.154,100,313,True,2021-08-24 07:37:01,R_URf4NeOzv7ithDz,,,,,42.6002044677734375,-83.00330352783203125,anonymous,EN,1,F_eYjqkCCdmccC2hX,signature.png,13940,image/png,5f3678f5997c28018ad180d5,,,,,,,,,,,Fail,First year grade,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Fail,First year grade,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,5,Slightly knowledgeable,No,No,No,No,No,5f3678f5997c28018ad180d5,education,3,4,2,4,bb,no_shap,lr
2021-08-24 07:33:20,2021-08-24 07:44:16,IP Address,107.126.84.233,100,655,True,2021-08-24 07:44:17,R_2zO99TXp6NCCzwS,,,,,37.985107421875,-84.17240142822265625,anonymous,EN,1,F_D5D1RqApEuHKXiF,signature.png,18510,image/png,61099e438a2f56f2770b7cd2,Fail,First year grade,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,,,,,,,,,,,Pass,First year grade,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,1,Slightly knowledgeable,No,No,No,No,No,61099e438a2f56f2770b7cd2,education,4,3,3,4,int,shap,dt
2021-08-24 07:43:48,2021-08-24 07:47:11,IP Address,68.65.62.240,100,202,True,2021-08-24 07:47:12,R_2v8Sk8SE9E04Gqr,,,,,44.43499755859375,-90.81529998779296875,anonymous,EN,,F_3J9IyfFiGEc5fTS,signature.png,15927,image/png,6108426bd39f8e544c7389b4,,,,,,,,,,,Fail,First year grade,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Pass,First year grade,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,5,Knowledgeable,No,No,Yes,No,No,6108426bd39f8e544c7389b4,education,4,1,1,4,int,no_shap,lr
2021-08-24 07:36:33,2021-08-24 07:49:37,IP Address,140.254.77.252,100,783,True,2021-08-24 07:49:38,R_22CRD3pxhSK8V7X,,,,,40.004302978515625,-83.0177001953125,anonymous,EN,0.89999997615814208984375,F_30q8Y2Mly2R0N28,signature.png,12430,image/png,60fe1f59fde1156e1cb4ebac,Fail,Quality of family relationships,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,,,,,,,,,,,Fail,First year grade,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,2,Not knowledgeable at all,No,No,No,No,No,60fe1f59fde1156e1cb4ebac,education,3,1,1,2,bb,shap,dt
2021-08-24 07:47:39,2021-08-24 07:50:51,IP Address,65.96.8.131,100,191,True,2021-08-24 07:50:52,R_336UJ12CGxTgXd7,,,,,42.109405517578125,-71.1759033203125,anonymous,EN,1,F_2viGTVETEsLbuk5,signature.png,4943,image/png,60fec0b1a0df393b44966730,Pass,First year grade,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,Pass,First year grade,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,3,Not knowledgeable at all,No,No,No,No,No,60fec0b1a0df393b44966730,education,4,1,2,3,bb,no_shap,dt
2021-08-24 07:46:26,2021-08-24 07:51:46,IP Address,24.0.127.21,100,320,True,2021-08-24 07:51:47,R_2pW9ty5LXMgqq2S,,,,,39.9241943359375,-75.0193023681640625,anonymous,EN,1,F_1Nm10PdTGrTvXZX,signature.png,8081,image/png,61092cb7df4d2fc337a9da17,Fail,First year grade,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,,,,,,,,,,,Fail,First year grade,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly agree,Strongly agree,,,,,,,,,,,17,Moderately knowledgeable,Yes,No,Yes,No,No,61092cb7df4d2fc337a9da17,education,1,2,2,1,int,no_shap,dt
2021-08-24 07:44:42,2021-08-24 07:52:37,IP Address,71.187.56.123,100,474,True,2021-08-24 07:52:37,R_1Nqy2WHnQaSnpve,,,,,40.6128997802734375,-74.4160003662109375,anonymous,EN,1,F_4GB5NSmuHgRK3It,signature.png,8660,image/png,611d0a43b1af85d84397cef4,,,,,,,,,,,Fail,First year grade,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,,,,,,,,,,,Pass,First year grade,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,2,Slightly knowledgeable,No,No,No,No,No,611d0a43b1af85d84397cef4,education,1,4,4,1,bb,shap,lr
2021-08-24 07:50:00,2021-08-24 07:54:00,IP Address,71.185.53.136,100,239,True,2021-08-24 07:54:00,R_2B3vB1fpybSt0H8,,,,,39.9040069580078125,-75.50890350341796875,anonymous,EN,1,F_ZjHkP5O9DrtYLN7,signature.png,8085,image/png,60fd99d6b231875018e5461e,,,,,,,,,,,Fail,Number of absences,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,,,,,,,,,,,Pass,First year grade,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,8,Not knowledgeable at all,No,No,Yes,No,No,60fd99d6b231875018e5461e,education,3,4,3,1,int,shap,lr
2021-08-24 07:47:18,2021-08-24 07:54:00,IP Address,68.39.67.128,100,402,True,2021-08-24 07:54:01,R_DSGJsYqZdbXIGS5,,,,,39.84869384765625,-86.37819671630859375,anonymous,EN,1,F_22WWZsH8Kuj3hpl,signature.png,18450,image/png,610ee7e00cc2cae08268f205,Pass,First year grade,Strongly agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,,,,,,,,,,,,,,,,,,,,,Fail,First year grade,Somewhat agree,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,4,Not knowledgeable at all,No,No,No,No,No,610ee7e00cc2cae08268f205,education,3,4,4,3,int,shap,dt
2021-08-24 07:49:41,2021-08-24 07:56:50,IP Address,98.10.169.216,100,429,True,2021-08-24 07:56:51,R_XFF9MbFBveZZjrP,,,,,42.9967041015625,-78.1968994140625,anonymous,EN,1,F_BMrestA3qY0vH9f,signature.png,8747,image/png,60fe28ee2bd685120c459dee,,,,,,,,,,,I don't know,First year grade,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,,,,,,,,,,,Pass,First year grade,Somewhat agree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,3,Not knowledgeable at all,No,No,Yes,No,No,60fe28ee2bd685120c459dee,education,1,3,2,3,bb,shap,lr
2021-08-24 07:49:27,2021-08-24 07:57:55,IP Address,172.58.99.154,100,507,True,2021-08-24 07:57:56,R_2trmKBYZxHwJXv3,,,,,29.9640960693359375,-95.49680328369140625,anonymous,EN,0.89999997615814208984375,F_277nbdFtk1jy6GF,signature.png,12076,image/png,60c8a64af15aea59cfb1efb0,,,,,,,,,,,Fail,First year grade,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,Strongly agree,,,,,,,,,,,Pass,First year grade,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,7,Slightly knowledgeable,No,No,Yes,No,No,60c8a64af15aea59cfb1efb0,education,2,1,3,4,bb,shap,lr
2021-08-24 07:46:44,2021-08-24 07:57:57,IP Address,96.242.240.92,100,673,True,2021-08-24 07:57:58,R_2VapADNi966jagg,,,,,40.8520050048828125,-74.28420257568359375,anonymous,EN,1,F_DAwzISR2MlBrTEd,signature.png,5472,image/png,60fd5a1b32fececd5202d136,,,,,,,,,,,I don't know,First year grade,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,,,,,,,,,,,Fail,First year grade,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,8,Moderately knowledgeable,Yes,No,Yes,No,No,60fd5a1b32fececd5202d136,education,3,4,1,3,bb,shap,lr
2021-08-24 07:49:40,2021-08-24 07:58:10,IP Address,76.188.195.216,100,509,True,2021-08-24 07:58:11,R_3MhdZo8XtArnbvE,,,,,41.3271026611328125,-81.45130157470703125,anonymous,EN,1,F_2Ce9BeTHw7Xl8oY,signature.png,19341,image/png,60fe2a53ece9102510fd8b0a,Pass,First year grade,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat agree,Somewhat agree,,,,,,,,,,,Fail,First year grade,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,,,,,,,,,,,5,Slightly knowledgeable,No,No,Yes,No,No,60fe2a53ece9102510fd8b0a,education,3,4,4,1,int,no_shap,dt
2021-08-24 07:51:36,2021-08-24 07:58:14,IP Address,72.90.66.128,100,398,True,2021-08-24 07:58:15,R_2BkQ4BFpsNpUaVy,,,,,43.1493072509765625,-76.22209930419921875,anonymous,EN,1,F_r9cosMGHUJj8MAF,signature.png,11622,image/png,5e7c021e2b00612482e357fc,Pass,First year grade,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,,,,,,,,,Pass,First year grade,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,,,,,,,,,,,21,Moderately knowledgeable,No,No,No,No,No,5e7c021e2b00612482e357fc,education,4,1,4,3,bb,no_shap,dt
2021-08-24 07:57:37,2021-08-24 08:02:17,IP Address,68.173.78.57,100,279,True,2021-08-24 08:02:18,R_2Bfe9ZEg039dj8a,,,,,40.781005859375,-73.950103759765625,anonymous,EN,1,F_VLmT5fUv5D8xjQR,signature.png,8610,image/png,5e79352ea4d7d30d65532c51,Fail,First year grade,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,,,,,,,,,,,Pass,First year grade,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Strongly disagree,Strongly disagree,,,,,,,,,,,7,Knowledgeable,No,No,No,No,No,5e79352ea4d7d30d65532c51,education,2,3,3,4,int,no_shap,dt
2021-08-24 08:00:36,2021-08-24 08:03:38,IP Address,152.26.35.105,100,182,True,2021-08-24 08:03:38,R_5Bw51RUcIpLi8cF,,,,,35.68170166015625,-80.56150054931640625,anonymous,EN,0.89999997615814208984375,F_ZIAdNmqzAqAMc13,signature.png,7314,image/png,61015eeeac2c6fae4f3696c6,Fail,First year grade,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,Pass,First year grade,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,26,Moderately knowledgeable,Yes,No,Yes,No,No,61015eeeac2c6fae4f3696c6,education,4,1,3,4,bb,no_shap,dt
2021-08-24 08:02:21,2021-08-24 08:06:57,IP Address,66.223.177.241,100,276,True,2021-08-24 08:06:59,R_1C1hCWVZBFIQQo0,,,,,64.854400634765625,-147.846893310546875,anonymous,EN,1,F_2eRUK3LQR6T0f2b,signature.png,6077,image/png,60df2a387184bf25da3ae6a2,Pass,First year grade,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,,,,,,,,,,,Pass,First year grade,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,10,Slightly knowledgeable,No,No,No,No,No,60df2a387184bf25da3ae6a2,education,1,4,1,2,bb,no_shap,dt
2021-08-24 07:58:55,2021-08-24 08:07:49,IP Address,76.251.106.97,100,533,True,2021-08-24 08:07:50,R_sLG5IWdkoLGYUI9,,,,,34.139404296875,-118.26599884033203125,anonymous,EN,1,F_1oIjN45ivpcQAF1,signature.png,8848,image/png,60fdc7fa219080441691dc54,Pass,First year grade,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,,,,,,,,,,,Pass,First year grade,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,4,Knowledgeable,Yes,Yes,No,No,No,60fdc7fa219080441691dc54,education,2,1,1,2,int,shap,dt
2021-08-24 08:01:44,2021-08-24 08:09:42,IP Address,47.201.160.100,100,477,True,2021-08-24 08:09:43,R_2Vws0CACaumxcWB,,,,,27.796295166015625,-82.63249969482421875,anonymous,EN,1,F_3PcuVMiLGvrsrob,signature.png,13345,image/png,5dcc948ed9873592337ae827,Pass,First year grade,Somewhat agree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,,,,,,,,,,,Fail,First year grade,Somewhat disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,15,Moderately knowledgeable,Yes,Yes,Yes,Yes,No,5dcc948ed9873592337ae827,education,1,4,4,3,int,shap,dt
2021-08-24 08:05:28,2021-08-24 08:11:40,IP Address,72.45.43.185,100,371,True,2021-08-24 08:11:41,R_2X1LEzkRNpqFmrY,,,,,40.3052978515625,-78.95400238037109375,anonymous,EN,1,F_3KMy7R4RNTR3hAz,signature.png,17413,image/png,6107475747d6c3b6eb05669e,,First year grade,Strongly agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,,,,,,,,,,,Pass,First year grade,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,0,Moderately knowledgeable,No,No,No,No,No,6107475747d6c3b6eb05669e,education,4,2,2,4,int,shap,dt
2021-08-24 07:57:49,2021-08-24 08:12:05,IP Address,76.104.254.141,100,855,True,2021-08-24 08:12:06,R_3nGF3lzCXveaNS8,,,,,47.1291046142578125,-122.40940093994140625,anonymous,EN,1,F_2AGC0URdKUxQsT5,signature.png,10556,image/png,610833cc23f080f337802603,,,,,,,,,,,I don't know,First year grade,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,,,,,,,,,,,Pass,First year grade,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,5,Not knowledgeable at all,Yes,Yes,Yes,Yes,No,610833cc23f080f337802603,education,2,1,2,3,int,shap,lr
2021-08-24 08:05:26,2021-08-24 08:14:11,IP Address,98.216.65.30,100,524,True,2021-08-24 08:14:12,R_2rPayGyxILC7oZE,,,,,42.4178009033203125,-71.1134033203125,anonymous,EN,1,F_1FlBbgNWn8tYRnF,signature.png,12076,image/png,6106ca63b09d07f76c98369d,,,,,,,,,,,Pass,First year grade,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,,,,,,,,,,,Pass,First year grade,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,4,Moderately knowledgeable,Yes,No,No,No,No,6106ca63b09d07f76c98369d,education,4,3,3,4,int,shap,lr
2021-08-24 08:10:31,2021-08-24 08:15:35,IP Address,199.217.32.2,100,303,True,2021-08-24 08:15:36,R_1OT9FswvnSucpOi,,,,,38.9488067626953125,-104.7677001953125,anonymous,EN,0.89999997615814208984375,F_2ypBxuTbF1kbcgz,signature.png,5458,image/png,600340c28bbd673ed1d69e56,Fail,First year grade,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,,,,,,,,,,,Pass,First year grade,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,10,Knowledgeable,Yes,Yes,Yes,Yes,No,600340c28bbd673ed1d69e56,education,1,2,3,2,bb,shap,dt
2021-08-24 08:10:28,2021-08-24 08:17:44,IP Address,174.210.228.74,100,436,True,2021-08-24 08:17:45,R_RRj8UjaugNaflNT,,,,,42.553802490234375,-82.9185028076171875,anonymous,EN,1,F_3ELvD5F7UID4LQM,signature.png,14404,image/png,6109ee41c9e94ead82b194b4,,,,,,,,,,,Pass,First year grade,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,Fail,First year grade,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,11,Slightly knowledgeable,Yes,No,No,No,No,6109ee41c9e94ead82b194b4,education,1,2,2,3,int,shap,lr
2021-08-24 08:11:51,2021-08-24 08:20:42,IP Address,67.253.153.210,100,530,True,2021-08-24 08:20:44,R_3Ph3uDflKPvvuBN,,,,,42.9709014892578125,-77.58209991455078125,anonymous,EN,0.800000011920928955078125,F_bJVfci1UqaQskal,signature.png,6447,image/png,60fd5a99c4e4ead0c9a6fff4,,,,,,,,,,,Pass,First year grade,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Pass,First year grade,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,,,,,,,,,,,6,Slightly knowledgeable,Yes,No,No,Yes,No,60fd5a99c4e4ead0c9a6fff4,education,2,4,1,4,bb,no_shap,lr
2021-08-24 08:16:49,2021-08-24 08:26:49,IP Address,24.159.244.81,100,599,True,2021-08-24 08:26:50,R_1cRMTKCAZdVUPxu,,,,,42.83740234375,-89.06800079345703125,anonymous,EN,1,F_21yAXyHXpDb2hJy,signature.png,12617,image/png,6100d3c90fba46491b9f3cb0,,,,,,,,,,,Fail,First year grade,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,,,,,,,,,,,Pass,First year grade,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,3,Not knowledgeable at all,Yes,Yes,No,No,No,6100d3c90fba46491b9f3cb0,education,1,4,2,1,int,shap,lr
2021-08-24 08:17:38,2021-08-24 08:27:25,IP Address,97.120.192.94,100,586,True,2021-08-24 08:27:25,R_DHKz7jPw27yNS1z,,,,,45.4803924560546875,-122.5890960693359375,anonymous,EN,1,F_1QgCqw5biAnInpb,signature.png,13143,image/png,60fce0e0cbee28d9325d3124,,,,,,,,,,,Pass,First year grade,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,,,,,,,,,,,Pass,First year grade,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,15,Not knowledgeable at all,Yes,Yes,Yes,,No,60fce0e0cbee28d9325d3124,education,1,3,4,3,int,shap,lr
2021-08-24 08:21:24,2021-08-24 08:29:41,IP Address,152.26.35.116,100,496,True,2021-08-24 08:29:42,R_1DppF50zYgheDh2,,,,,35.68170166015625,-80.56150054931640625,anonymous,EN,,F_3huUbDFax8fvOmJ,signature.png,7293,image/png,61008174621af4fde89d5c7f,,,,,,,,,,,Pass,First year grade,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Pass,First year grade,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,28,Moderately knowledgeable,Yes,No,Yes,No,No,61008174621af4fde89d5c7f,education,2,1,2,4,int,no_shap,lr
2021-08-24 08:36:43,2021-08-24 08:43:09,IP Address,71.235.159.251,100,386,True,2021-08-24 08:43:10,R_333BDGp6RE36nX7,,,,,41.868896484375,-73.45600128173828125,anonymous,EN,1,F_1ODCHkLRN4wvWf2,signature.png,9738,image/png,61129e81c06118bfd90996ec,,,,,,,,,,,Pass,First year grade,Neither agree nor disagree,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,,,,,,,,,,,Fail,First year grade,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,3,Not knowledgeable at all,No,No,No,No,No,61129e81c06118bfd90996ec,education,3,1,2,4,bb,shap,lr
2021-08-24 08:40:42,2021-08-24 08:45:58,IP Address,68.46.28.117,100,316,True,2021-08-24 08:45:59,R_Ww9NtuLpq58rbC9,,,,,44.935394287109375,-93.169403076171875,anonymous,EN,1,F_2zqI7W7a4JnEBVj,signature.png,12225,image/png,61083a43902f8b90914b17bb,Fail,First year grade,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,Fail,First year grade,Strongly agree,Somewhat disagree,Strongly disagree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,,,,,,,,,,,6,Moderately knowledgeable,Yes,No,Yes,No,No,61083a43902f8b90914b17bb,education,1,3,3,1,bb,no_shap,dt
2021-08-24 08:42:38,2021-08-24 08:51:13,IP Address,24.162.161.233,100,514,True,2021-08-24 08:51:14,R_3dRJnZuAXo4c1zW,,,,,25.9243927001953125,-97.4626007080078125,anonymous,EN,1,F_3fQ4zw7YKqzX1fX,signature.png,13940,image/png,5c7336a216dc79000146929b,,,,,,,,,,,Pass,First year grade,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,,,,,,,,,,,Pass,First year grade,Somewhat agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly disagree,4,Not knowledgeable at all,No,No,No,No,No,5c7336a216dc79000146929b,education,1,3,2,1,int,shap,lr
