StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q2.1_Id,Q2.1_Name,Q2.1_Size,Q2.1_Type,Q3.1,Q5.7,Q5.13,Q5.14,Q5.15,Q5.16,Q5.17,Q5.18,Q5.19,Q5.20,Q5.21,Q6.7,Q6.13,Q6.14,Q6.15,Q6.16,Q6.17,Q6.18,Q6.19,Q6.20,Q6.21,Q7.7,Q7.13,Q7.14,Q7.15,Q7.16,Q7.17,Q7.18,Q7.19,Q7.20,Q7.21,Q8.12,Q8.18,Q8.19,Q8.20,Q8.21,Q8.22,Q8.23,Q8.24,Q8.25,Q8.26,Q9.1,Q9.2,Q9.3_1,Q9.3_2,Q9.3_3,Q9.3_4,Q9.4,PROLIFIC_PID,dataset_name,bb_profile_1,bb_profile_2,int_profile_1,int_profile_2,first_model,bb_model,int_model
2021-08-28 18:29:04,2021-08-28 18:32:43,IP Address,104.12.206.62,100,219,True,2021-08-28 18:32:44,R_1LO78km1fTgvo6s,,,,,30.454803466796875,-97.7664031982421875,anonymous,EN,0.89999997615814208984375,F_3OT6C1R7E9JGZLX,signature.png,9878,image/png,61092df978b4ca1fc8bf46ca,,,,,,,,,,,Will NOT have a high sales price,Property view rating,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Will have a high sales price,Size of living area,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,,,,,,,,,,,6,Not knowledgeable at all,No,No,No,No,No,61092df978b4ca1fc8bf46ca,housing,4,3,3,4,bb,no_shap,lr
2021-08-28 23:49:35,2021-08-28 23:54:29,IP Address,174.102.174.153,100,293,True,2021-08-28 23:54:29,R_2DNbkSviw10RS8L,,,,,42.605804443359375,-87.87619781494140625,anonymous,EN,1,F_1jZ0cgr2UCgXh8U,signature.png,11659,image/png,5e52d0122f5f952f2a7b6b28,Will NOT have a high sales price,Size of house above ground,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,,,,,,,,,,,Will have a high sales price,House grade,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,,,,,,,,,,,5,Not knowledgeable at all,No,No,No,No,No,5e52d0122f5f952f2a7b6b28,housing,1,3,4,3,int,no_shap,dt
2021-08-29 07:08:15,2021-08-29 07:16:43,IP Address,73.21.245.36,100,507,True,2021-08-29 07:16:43,R_2DREuoF96FQnUAu,,,,,29.105194091796875,-82.09549713134765625,anonymous,EN,1,F_bggGyz4wOV1jHot,signature.png,10875,image/png,5dbc46b70338051eb7999760,,,,,,,,,,,I don't know,House grade,Somewhat disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Somewhat disagree,Strongly disagree,Somewhat disagree,,,,,,,,,,,Will NOT have a high sales price,House grade,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,3,Moderately knowledgeable,No,No,No,No,No,5dbc46b70338051eb7999760,housing,2,4,2,4,bb,shap,lr
2021-08-29 09:28:00,2021-08-29 09:35:31,IP Address,98.219.82.47,100,450,True,2021-08-29 09:35:32,R_3ltzQqqtrS0Q5vs,,,,,25.7010955810546875,-80.415802001953125,anonymous,EN,1,F_URTWMm3VawpWWnT,signature.png,12992,image/png,61008822fe73d98313d44903,,,,,,,,,,,Will have a high sales price,House grade,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Will have a high sales price,Size of living area,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,,,,,,,,,,,18,Not knowledgeable at all,No,No,No,No,No,61008822fe73d98313d44903,housing,2,4,4,1,int,no_shap,lr
2021-08-29 15:07:26,2021-08-29 15:14:05,IP Address,73.183.210.184,100,398,True,2021-08-29 15:14:06,R_28FL3kZGEhez92F,,,,,29.8303985595703125,-95.37860107421875,anonymous,EN,1,F_SN7dHyodvBsR9PX,signature.png,13299,image/png,6108b2cdc9fed60bc04bede4,,,,,,,,,,,Will have a high sales price,House grade,Strongly disagree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,Strongly disagree,Somewhat disagree,,,,,,,,,,,Will have a high sales price,House grade,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat agree,1,Slightly knowledgeable,No,No,Yes,No,No,6108b2cdc9fed60bc04bede4,housing,3,1,1,4,bb,shap,lr
2021-08-29 15:20:11,2021-08-29 15:28:13,IP Address,68.3.129.214,100,481,True,2021-08-29 15:28:13,R_1kZizTo4ygU1PNx,,,,,33.43060302734375,-111.92559814453125,anonymous,EN,1,F_3KDwJ3zoW4Qcxis,signature.png,9920,image/png,611ff50de3f4642b22228331,Will have a high sales price,Size of house above ground,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,,,,,,,,,,,,,,,,,,,,,Will have a high sales price,House grade,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,0,Not knowledgeable at all,No,No,No,No,No,611ff50de3f4642b22228331,housing,3,4,3,2,bb,shap,dt
2021-08-30 06:41:27,2021-08-30 06:50:40,IP Address,108.188.49.211,100,553,True,2021-08-30 06:50:41,R_1r0mxvhQku8zabN,,,,,28.3939056396484375,-81.421600341796875,anonymous,EN,1,F_uxnQp38gs0Nl2ZX,signature.png,10917,image/png,612648079fa0866dd2bce10b,Will NOT have a high sales price,Size of house above ground,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,,,,,,,,,,,,,,,,,,,,,Will NOT have a high sales price,House grade,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,8,Moderately knowledgeable,Yes,Yes,Yes,No,No,612648079fa0866dd2bce10b,housing,2,3,2,1,bb,shap,dt
2021-08-30 08:23:07,2021-08-30 08:33:08,IP Address,96.19.58.128,100,601,True,2021-08-30 08:33:09,R_3G33628RJN6h9B8,,,,,33.4669036865234375,-94.07740020751953125,anonymous,EN,1,F_1Q9KXJYJhNsZE4L,signature.png,12010,image/png,6111a1562121911e80e5f3cc,Will have a high sales price,House grade,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,,,,,,,,,,,,,,,,,,,,,Will NOT have a high sales price,House grade,Strongly agree,Strongly disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,0,Not knowledgeable at all,No,No,No,No,No,6111a1562121911e80e5f3cc,housing,4,1,1,2,int,shap,dt
2021-08-30 09:14:16,2021-08-30 09:22:00,IP Address,69.162.253.254,100,463,True,2021-08-30 09:22:01,R_5ur73BLWj3Una4F,,,,,41.0854034423828125,-111.96820068359375,anonymous,EN,1,F_XB7VPDJ3urkGGlz,signature.png,9154,image/png,61004e97f92885d264bf9d2e,Will NOT have a high sales price,House grade,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,,,,,,,,,,,Will NOT have a high sales price,House grade,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,,,,,,,,,,,6,Slightly knowledgeable,No,No,Yes,No,No,61004e97f92885d264bf9d2e,housing,4,1,4,2,int,no_shap,dt
2021-08-30 09:46:05,2021-08-30 09:49:41,IP Address,98.206.169.202,100,216,True,2021-08-30 09:49:42,R_O9Gn25XCWduf8oV,,,,,41.9031982421875,-87.63829803466796875,anonymous,EN,1,F_ZeodkuGghOFNjWh,signature.png,5528,image/png,6111319e76b4f95ffa5cca91,,,,,,,,,,,Will NOT have a high sales price,House grade,Somewhat agree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Will have a high sales price,House grade,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,,,,,,,,,,,1,Slightly knowledgeable,No,No,No,No,No,6111319e76b4f95ffa5cca91,housing,1,3,1,2,bb,no_shap,lr
2021-08-30 10:42:29,2021-08-30 10:47:31,IP Address,172.221.70.178,100,301,True,2021-08-30 10:47:33,R_3Mh9X2k6qZQ9zRm,,,,,40.5247039794921875,-107.55889892578125,anonymous,EN,0.89999997615814208984375,F_RkQ3ALw0YdSC53j,signature.png,11699,image/png,6111a6a15856a0217a9a9f2c,Will have a high sales price,House grade,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,,,,,,,,,,,I don't know,Average size of living area for closest 15 houses,Neither agree nor disagree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,,,,,,,,,,,2,Slightly knowledgeable,No,No,No,No,No,6111a6a15856a0217a9a9f2c,housing,2,3,4,2,bb,no_shap,dt
2021-08-30 12:48:31,2021-08-30 12:58:54,IP Address,50.241.47.121,100,622,True,2021-08-30 12:58:55,R_2466L7aUUTY4GUd,,,,,44.985595703125,-93.2655029296875,anonymous,EN,1,F_2fvpMDijIU0EcXP,signature.png,9869,image/png,612d03ee769147cf34390c0a,Will have a high sales price,Size of house above ground,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,,,,,,,,,,,,,,,,,,,,,Will NOT have a high sales price,House grade,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,7,Moderately knowledgeable,No,No,Yes,Yes,No,612d03ee769147cf34390c0a,housing,2,3,1,4,int,shap,dt
2021-08-30 13:57:35,2021-08-30 14:04:23,IP Address,38.142.217.186,100,408,True,2021-08-30 14:04:24,R_vGHDye5uzZ6RvS9,,,,,39.0157012939453125,-77.0084991455078125,anonymous,EN,0.89999997615814208984375,F_3Ryz52jEROTJmAD,signature.png,9177,image/png,60fdabd93a136b7a66824a2f,I don't know,Size of living area,Somewhat disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Somewhat disagree,Somewhat disagree,,,,,,,,,,,Will NOT have a high sales price,House grade,Somewhat disagree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,,,,,,,,,,,1,Not knowledgeable at all,No,No,No,No,No,60fdabd93a136b7a66824a2f,housing,4,3,1,2,bb,no_shap,dt
2021-08-30 14:32:12,2021-08-30 14:47:07,IP Address,69.181.54.24,100,895,True,2021-08-30 14:47:08,R_1djlg9JHpsty5jS,,,,,37.7382965087890625,-122.455596923828125,anonymous,EN,1,F_1JKh2cFxJLJVQ3o,signature.png,9044,image/png,61008c9dff809fea6dc197d6,,,,,,,,,,,Will have a high sales price,House grade,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat agree,Will NOT have a high sales price,House grade,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,,,,,,,,,,,0.5,Not knowledgeable at all,No,No,No,No,No,61008c9dff809fea6dc197d6,housing,2,1,1,4,bb,no_shap,lr
2021-08-30 19:11:23,2021-08-30 19:18:56,IP Address,172.251.162.241,100,453,True,2021-08-30 19:18:57,R_2ylw1yhSoViPeey,,,,,34.1764984130859375,-118.6139984130859375,anonymous,EN,0.89999997615814208984375,F_3QGzibKNz51e0lH,signature.png,11181,image/png,60ecb027f71d5762180fa10d,Will NOT have a high sales price,House grade,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,,,,,,,,,,,Will NOT have a high sales price,House grade,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,,,,,,,,,,,5,Not knowledgeable at all,No,No,No,Yes,No,60ecb027f71d5762180fa10d,housing,2,4,4,2,int,no_shap,dt
2021-08-31 07:28:47,2021-08-31 07:35:42,IP Address,173.11.45.177,100,415,True,2021-08-31 07:35:43,R_tFDPtMlXx1eVPgd,,,,,44.9701995849609375,-93.3047027587890625,anonymous,EN,1,F_bpX8hfso7oFkYMN,signature.png,11200,image/png,60fe2acf489de0236d9de6a1,Will have a high sales price,House grade,Strongly agree,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,,,,,,,,,,,Will have a high sales price,House grade,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,,,,,,,,,,,3,Slightly knowledgeable,Yes,No,No,No,No,60fe2acf489de0236d9de6a1,housing,3,2,1,2,bb,no_shap,dt
2021-08-31 09:29:17,2021-08-31 09:35:56,IP Address,73.39.96.191,100,398,True,2021-08-31 09:35:57,R_9RbpUESnIHDQL3b,,,,,38.842803955078125,-77.089996337890625,anonymous,EN,1,F_Dv5fqncyDzX0g4F,signature.png,11458,image/png,611dab81366e4341dfcf0e36,,,,,,,,,,,Will NOT have a high sales price,House grade,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Will have a high sales price,House grade,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,,,,,,,,,,,1,Slightly knowledgeable,No,No,Yes,No,No,611dab81366e4341dfcf0e36,housing,3,2,3,4,int,no_shap,lr
2021-08-31 11:59:09,2021-08-31 12:07:11,IP Address,71.205.182.176,100,481,True,2021-08-31 12:07:12,R_28BtWxsRH2unhWy,,,,,39.371002197265625,-104.85900115966796875,anonymous,EN,0.89999997615814208984375,F_12G8GAUOUZVICQA,signature.png,9037,image/png,6108607a9546dcaa4c2bd4b6,,,,,,,,,,,Will have a high sales price,House grade,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Will NOT have a high sales price,Size of living area,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,,,,,,,,,,,6,Slightly knowledgeable,No,No,Yes,No,No,6108607a9546dcaa4c2bd4b6,housing,1,3,3,2,int,no_shap,lr
2021-08-31 19:25:37,2021-08-31 19:32:39,IP Address,69.118.25.73,100,422,True,2021-08-31 19:32:40,R_2rOTCkV3SDjL7XP,,,,,40.78900146484375,-73.7261962890625,anonymous,EN,0.89999997615814208984375,F_3JDTbHKZCKGCHAQ,signature.png,5201,image/png,5ef39889a60ba311a96059ed,Will NOT have a high sales price,Size of living area,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,,,,,,,,,,,I don't know,House grade,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,,,,,,,,,,,0,Not knowledgeable at all,No,No,No,No,No,5ef39889a60ba311a96059ed,housing,1,3,4,1,int,no_shap,dt
2021-08-25 05:20:42,2021-08-25 05:21:09,IP Address,73.37.237.34,1,26,False,2021-09-01 05:21:10,R_2EF5KeqfRpUJoyc,,,,,,,anonymous,EN,0.89999997615814208984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60ff6a8f44df7674b32cc799,housing,,,,,,,
2021-09-01 06:49:06,2021-09-01 06:52:32,IP Address,71.232.39.2,100,205,True,2021-09-01 06:52:32,R_2xGle5S729GXdBH,,,,,42.33880615234375,-71.072601318359375,anonymous,EN,1,F_tKRwd9gKHXVJ7s5,signature.png,9902,image/png,6108ba1232e7f92c23e6367b,Will NOT have a high sales price,Size of living area,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,,,,,,,,,,,,,,,,,,,,,Will NOT have a high sales price,House grade,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,1,Slightly knowledgeable,No,No,No,No,No,6108ba1232e7f92c23e6367b,housing,2,4,1,2,int,shap,dt
2021-08-25 07:28:00,2021-08-25 07:29:40,IP Address,73.205.203.218,50,99,False,2021-09-01 07:29:40,R_1ZZHbLi75BHl453,,,,,,,anonymous,EN,1,F_rkdQojQnmhqY47f,signature.png,9050,image/png,610bf08fd52257fdab17cfe4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610bf08fd52257fdab17cfe4,housing,1,4,4,3,bb,no_shap,lr
2021-08-25 08:31:49,2021-08-25 08:34:19,IP Address,96.47.146.22,13,149,False,2021-09-01 08:34:21,R_Xw6qT3CErp1ZdLj,,,,,,,anonymous,EN,1,F_3iDvcG8KkFrgZH3,signature.png,6355,image/png,5e208482d53585397ac17440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e208482d53585397ac17440,housing,1,2,2,4,int,no_shap,lr
2021-08-25 08:41:54,2021-08-25 08:42:44,IP Address,172.58.187.29,2,50,False,2021-09-01 08:42:46,R_2tlfKt6tynXnWH7,,,,,,,anonymous,EN,1,F_3QWUvKosMQG9Dqk,signature.png,12511,image/png,61085e2ceee7f23d0a8de76f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61085e2ceee7f23d0a8de76f,housing,1,4,1,2,int,no_shap,dt
2021-08-25 09:07:16,2021-08-25 09:13:12,IP Address,70.117.227.161,13,355,False,2021-09-01 09:13:15,R_2CkOidcJRx0JE2l,,,,,,,anonymous,EN,1,F_bf5YrjlkXAJ7y8x,signature.png,8327,image/png,60fefcee36c5b89919ef39b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60fefcee36c5b89919ef39b4,housing,3,2,2,1,int,no_shap,lr
2021-08-25 10:04:09,2021-08-25 10:11:41,IP Address,104.181.34.197,50,451,False,2021-09-01 10:11:42,R_2SuGz0oex3YlCe1,,,,,,,anonymous,EN,1,F_1BRUOq91KHNpJIZ,signature.png,5997,image/png,5de55783e520274db68ca01c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5de55783e520274db68ca01c,housing,1,2,2,1,bb,no_shap,lr
2021-08-25 10:50:56,2021-08-25 10:58:30,IP Address,70.236.208.203,1,453,False,2021-09-01 10:58:31,R_3OqVwk0o5l8ep6P,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60ff57e5154dbec052c4fba2,housing,,,,,,,
2021-08-25 09:25:12,2021-08-25 11:11:16,IP Address,23.114.190.201,13,6364,False,2021-09-01 11:11:17,R_3lGkqR1F2UlRSyw,,,,,,,anonymous,EN,1,F_qyn9XwG5df4vtbH,signature.png,8245,image/png,61003eec79160087b6dab234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61003eec79160087b6dab234,housing,4,1,2,4,int,no_shap,lr
2021-09-01 11:19:25,2021-09-01 11:27:30,IP Address,24.190.113.112,100,484,True,2021-09-01 11:27:31,R_2WHjZEu24w0lkPk,,,,,41.2552947998046875,-73.54019927978515625,anonymous,EN,1,F_3j3CmSl2ZwPuYDY,signature.png,10803,image/png,5f68cc35f5d6dd0443562571,I don't know,Size of living area,Neither agree nor disagree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,,,,,,,,,,,I don't know,Average size of living area for closest 15 houses,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,,,,,,,,,,,15,Not knowledgeable at all,No,No,No,No,No,5f68cc35f5d6dd0443562571,housing,4,2,2,4,int,no_shap,dt
2021-09-01 18:55:05,2021-09-01 19:00:47,IP Address,139.62.222.185,100,342,True,2021-09-01 19:00:50,R_1dadIx4yDjfnQZG,,,,,30.3007049560546875,-81.44210052490234375,anonymous,EN,1,F_pa3ztC8FBCrg2hr,signature.png,15003,image/png,6101ed39f939f9662014e6a7,,,,,,,,,,,Will NOT have a high sales price,Property view rating,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Will NOT have a high sales price,Average size of living area for closest 15 houses,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,,,,,,,,,,,2,Not knowledgeable at all,No,No,No,No,No,6101ed39f939f9662014e6a7,housing,2,1,3,4,bb,no_shap,lr
2021-08-26 06:52:10,2021-08-26 06:52:17,IP Address,174.207.229.16,1,7,False,2021-09-02 06:52:19,R_2aW7kFEHIiWm9aJ,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6111b790e6c59555421f3b82,housing,,,,,,,
2021-09-02 12:25:19,2021-09-02 12:31:34,IP Address,12.68.149.132,100,375,True,2021-09-02 12:31:35,R_2P0YzYANRHDiJTa,,,,,33.0756988525390625,-96.7826995849609375,anonymous,EN,1,F_28D5soXkhDdOims,signature.png,11204,image/png,61080eaae202b0ef135056a5,Will NOT have a high sales price,Size of living area,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,,,,,,,,,,,Will have a high sales price,House grade,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,3.5,Slightly knowledgeable,No,No,No,No,No,61080eaae202b0ef135056a5,housing,3,1,2,3,int,shap,dt
2021-08-26 14:02:23,2021-08-26 14:16:32,IP Address,12.21.59.84,36,849,False,2021-09-02 14:16:34,R_0N9ABP27cZAJ3I5,,,,,,,anonymous,EN,1,F_0v0CrAL05d3vi9z,signature.png,17200,image/png,60fe492f735fa1eea6340059,Will have a high sales price,Average size of living area for closest 15 houses,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60fe492f735fa1eea6340059,housing,3,1,2,4,int,shap,dt
2021-08-26 14:38:08,2021-08-26 14:40:46,IP Address,98.159.120.31,87,157,False,2021-09-02 14:40:48,R_3Po5CPfs67BEsMR,,,,,,,anonymous,EN,1,F_rlKqWZLxS18b69z,signature.png,7990,image/png,610046d8776e374f88b47f35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will have a high sales price,House grade,Somewhat agree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,,,,,,,,610046d8776e374f88b47f35,housing,2,1,4,3,bb,shap,lr
2021-09-03 09:29:40,2021-09-03 09:36:54,IP Address,184.182.196.66,100,433,True,2021-09-03 09:36:55,R_3n8wNbF1erPqeti,,,,,38.8878936767578125,-77.44480133056640625,anonymous,EN,1,F_x3L6HCetSbe4ZcR,signature.png,12313,image/png,6110862cef1928ea76619763,,,,,,,,,,,Will have a high sales price,House grade,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly agree,Will NOT have a high sales price,House grade,Somewhat agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Somewhat agree,Strongly agree,,,,,,,,,,,11,Slightly knowledgeable,Yes,No,Yes,No,No,6110862cef1928ea76619763,housing,4,1,3,1,int,no_shap,lr
2021-08-27 11:38:06,2021-08-27 12:16:14,IP Address,4.35.34.22,87,2288,False,2021-09-03 12:16:16,R_3plkKHwM0dIekt8,,,,,,,anonymous,EN,1,F_1H6HpThjC0nedwy,signature.png,21600,image/png,610748092959af4085d259d1,,,,,,,,,,,,,,,,,,,,,Will have a high sales price,Size of living area,Somewhat agree,Somewhat agree,Strongly agree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,,,,,,,,,,,,,,,,,,610748092959af4085d259d1,housing,2,3,1,2,bb,no_shap,lr
2021-08-27 14:49:10,2021-08-27 14:52:20,IP Address,70.126.174.92,25,190,False,2021-09-03 14:52:22,R_wMr6vJrcVy1fDhv,,,,,,,anonymous,EN,0.89999997615814208984375,F_0SZBtl54Yx2byy5,signature.png,8971,image/png,60fce80bbd3231aa4cee08c8,,,,,,,,,,,Will have a high sales price,House grade,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Strongly disagree,Somewhat agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,60fce80bbd3231aa4cee08c8,housing,3,4,1,2,int,no_shap,lr
2021-08-27 17:47:59,2021-08-27 17:50:56,IP Address,97.90.37.23,2,177,False,2021-09-03 17:50:58,R_1ILCWA3BBNuZre1,,,,,,,anonymous,EN,1,F_1prRnNsykNC5k54,signature.png,14541,image/png,6108487aae97d9fc0a886632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6108487aae97d9fc0a886632,housing,2,4,2,1,int,shap,dt
2021-09-03 21:19:54,2021-09-03 21:32:34,IP Address,24.113.95.207,100,760,True,2021-09-03 21:32:35,R_24N4hfQrYW8NbkR,,,,,47.6620941162109375,-122.6981048583984375,anonymous,EN,1,F_2fwIqm78tryib3Y,signature.png,39027,image/png,610de78aebf57d8573b4d950,,,,,,,,,,,Will NOT have a high sales price,House grade,Somewhat agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,,,,,,,,,,,Will have a high sales price,House grade,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,1,Slightly knowledgeable,No,No,No,No,No,610de78aebf57d8573b4d950,housing,3,1,1,4,int,shap,lr
