,sqft_basement,sqft_above,sqft_living,sqft_lot,sqft_living15,sqft_lot15,bedrooms,bathrooms,floors,view,grade,condition,age,age_renovated,waterfront,renovated,sale_month_02,sale_month_03,sale_month_04,sale_month_05,sale_month_06,sale_month_07,sale_month_08,sale_month_09,sale_month_10,sale_month_11,sale_month_12
15866,240,1500,1740,8560,2240,5800,3,1.75,1.0,0,8,3,66,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
15867,0,1290,1290,5000,1440,2500,4,1.0,1.5,0,7,3,57,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
15868,0,1950,1950,18533,1810,18401,3,2.5,2.0,0,8,3,27,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
15869,0,2150,2150,7944,2170,8319,4,2.5,2.0,0,8,3,24,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
15870,0,1560,1560,5220,1300,5220,4,2.0,1.0,0,7,3,56,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
15871,0,1120,1120,3220,1440,3220,2,1.0,1.0,0,7,4,91,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
15872,0,1790,1790,7526,2080,10943,3,1.5,1.0,0,7,3,61,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15873,930,2360,3290,5414,1820,9609,4,3.5,2.0,1,9,3,8,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
15874,0,1540,1540,9541,1290,9541,4,1.0,1.5,0,7,4,53,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
15875,830,3410,4240,226097,2980,217800,5,3.25,2.0,0,8,3,35,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
15876,0,1010,1010,9945,1390,12710,3,1.0,1.0,0,6,4,41,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
15877,840,2130,2970,12750,1980,15300,4,2.75,1.5,1,7,4,96,28,0,1,0,0,0,0,0,1,0,0,0,0,0
15878,0,2190,2190,9113,1570,8306,4,2.25,2.0,0,7,3,28,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
15879,0,700,700,8100,1230,8100,2,1.0,1.0,0,6,3,65,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
15880,0,3300,3300,7480,2470,7561,6,4.5,2.0,0,8,3,34,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
15881,0,1370,1370,5000,1600,7724,3,2.25,2.0,0,7,3,25,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
15882,0,2680,2680,4500,2010,4500,4,2.5,2.0,0,8,3,3,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
15883,480,910,1390,4820,1320,4820,3,1.0,1.0,0,7,4,88,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
15884,0,1700,1700,3575,1590,3380,3,2.5,2.0,0,7,3,14,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
15885,700,1810,2510,6339,1820,5741,3,2.25,1.5,2,8,5,82,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
15886,450,1250,1700,8067,1340,7869,3,1.5,1.0,0,7,3,58,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
15887,0,2180,2180,11200,1790,11200,4,2.5,1.0,0,8,4,46,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
15888,630,1140,1770,5720,1500,4406,3,1.0,1.5,0,7,4,88,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
15889,0,3290,3290,5951,3240,6159,4,2.5,2.0,0,9,3,11,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
15890,800,2240,3040,7125,2220,7800,4,3.5,2.0,1,8,3,12,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
15891,0,2460,2460,5091,2490,4750,4,2.5,2.0,0,9,3,11,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
15892,0,970,970,10000,1230,7500,3,2.0,1.0,0,7,5,42,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
15893,0,1320,1320,6205,1210,6205,3,1.75,1.0,0,7,5,66,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
15894,470,1430,1900,1612,1780,1525,3,3.5,2.0,0,8,3,6,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
15895,0,1220,1220,835,1360,1251,3,1.5,1.5,0,6,4,65,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
15896,0,1470,1470,9750,1800,9600,3,1.75,1.0,0,7,4,37,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
15897,0,4630,4630,24054,4630,17584,4,5.0,2.0,3,11,3,10,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
15898,0,1400,1400,9750,1160,9750,3,1.5,1.0,0,6,4,51,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
15899,0,1070,1070,5080,900,5080,2,1.0,1.0,0,6,5,73,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
15900,1160,2470,3630,6000,2560,7560,5,3.75,1.5,0,9,3,10,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
15901,0,1970,1970,4590,1900,4590,4,1.5,2.5,0,7,3,105,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
15902,0,2010,2010,9474,2140,10164,4,2.0,2.0,0,7,3,62,12,0,1,0,1,0,0,0,0,0,0,0,0,0
15903,1050,1770,2820,5934,2230,6000,4,2.5,1.0,3,9,5,62,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
15904,0,2530,2530,8669,2530,9469,3,2.5,2.0,0,9,3,24,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
15905,0,710,710,14000,1500,10540,2,1.0,1.0,0,6,4,61,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
15906,0,1210,1210,9400,1580,6026,2,1.0,1.0,0,6,2,65,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
15907,0,2370,2370,217800,3100,86248,3,2.25,2.0,0,7,3,35,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
15908,0,2300,2300,6087,1770,5907,4,2.5,2.0,0,7,3,13,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
15909,560,2550,3110,6765,2630,7626,3,2.5,2.0,1,9,4,68,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
15910,900,1090,1990,6500,2150,6500,3,1.75,1.0,0,7,3,53,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
15911,0,2630,2630,10156,2660,10455,3,3.0,1.0,0,9,4,27,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
15912,0,1300,1300,7975,1570,9075,3,1.0,1.0,0,7,4,56,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
15913,0,1680,1680,4500,1670,4500,2,1.75,1.0,0,8,3,11,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
15914,520,1660,2180,9865,2600,10034,3,2.25,1.0,0,8,4,48,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
15915,0,2770,2770,9136,2890,8442,3,2.5,2.0,0,10,3,23,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
15916,140,1980,2120,5000,2020,5000,3,1.75,2.0,0,7,3,94,4,0,1,0,0,0,0,0,0,0,0,1,0,0
15917,850,1980,2830,20345,2830,13732,4,2.5,2.0,0,10,3,35,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
15918,190,1180,1370,1764,1400,1398,3,3.5,2.0,0,8,3,15,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
15919,0,2810,2810,435600,2380,92007,3,2.5,2.0,0,9,3,19,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
15920,760,2760,3520,35512,2860,39614,3,3.5,2.0,2,8,3,9,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
15921,670,1320,1990,5650,2130,5650,3,1.75,1.0,1,7,3,51,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
15922,900,1170,2070,7800,1570,8400,3,2.25,1.0,0,7,3,51,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
15923,0,1320,1320,8100,1480,8100,3,1.5,1.0,0,7,4,63,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
15924,0,1300,1300,8160,1290,8970,3,1.0,1.0,0,7,4,54,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
15925,0,1260,1260,9346,1800,9705,3,1.75,1.0,0,7,4,51,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
15926,1150,1250,2400,9900,1960,9900,4,1.75,1.0,0,7,3,58,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
15927,0,1950,1950,8040,1950,8092,4,2.0,1.0,0,7,3,53,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
15928,0,1430,1430,12430,1200,8250,3,2.0,1.0,0,7,4,58,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
15929,0,2110,2110,10100,2230,10100,4,2.5,1.0,2,8,3,46,9,0,1,0,0,0,0,0,0,0,1,0,0,0
15930,0,2980,2980,8770,2940,9238,4,2.5,2.0,0,10,3,24,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
15931,0,2068,2068,7242,1560,7524,4,2.5,2.0,0,7,4,38,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
15932,0,3380,3380,8330,2220,8330,4,3.5,2.0,0,8,3,14,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
15933,1370,1440,2810,13144,2480,13144,5,2.75,1.0,0,8,3,50,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
15934,0,930,930,10505,1520,8881,2,1.0,1.0,0,6,3,85,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
15935,380,920,1300,8879,1530,6960,3,1.0,1.0,0,7,3,65,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
15936,440,880,1320,8100,1000,8100,3,1.0,1.0,0,6,3,71,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
15937,530,1050,1580,14040,2240,12000,3,1.5,1.0,0,7,3,34,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
15938,0,1620,1620,5250,1650,5250,3,2.5,2.0,0,8,3,27,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
15939,0,2750,2750,226512,1250,211266,3,2.5,2.0,0,9,3,15,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
15940,680,1530,2210,5000,2700,5000,2,1.5,1.0,2,8,3,64,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
15941,580,1160,1740,9600,1630,9600,4,2.25,1.0,2,7,3,57,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
15942,700,1420,2120,13644,2950,17060,3,2.25,2.0,1,9,4,41,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
15943,0,2780,2780,7290,2450,7738,4,2.5,2.0,0,8,3,25,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
15944,0,830,830,6893,1470,7200,2,1.0,1.0,0,7,3,65,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
15945,0,2070,2070,11286,2440,10826,4,2.5,2.0,0,8,3,19,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
15946,250,1140,1390,1278,1390,1256,3,3.25,2.0,0,8,3,9,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
15947,0,2610,2610,5866,2480,5188,4,2.5,2.0,0,8,3,9,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
15948,170,1290,1460,11726,1460,10450,5,1.0,1.5,0,6,3,78,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
15949,1750,1640,3390,39356,2160,38061,4,2.25,1.0,0,8,4,51,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
15950,500,860,1360,6000,1560,3000,3,1.5,1.0,0,6,3,103,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
15951,0,2807,2807,9430,2028,11056,4,2.5,2.0,0,8,3,18,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
15952,0,1340,1340,2006,2040,3625,4,1.0,1.5,0,7,3,84,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
15953,0,1340,1340,7202,1470,7395,3,2.25,2.0,0,7,4,25,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
15954,0,1160,1160,8813,1200,7615,3,1.0,1.0,0,7,3,62,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
15955,870,1600,2470,7350,1970,7700,4,2.25,1.0,0,7,3,36,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
15956,1000,1000,2000,8713,2040,8449,5,1.75,1.0,2,7,3,53,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
15957,0,1110,1110,6250,2010,6944,3,1.0,1.0,0,7,3,58,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
15958,1020,1220,2240,3750,1570,3400,3,1.5,1.0,0,7,3,62,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
15959,0,1920,1920,11603,1840,7350,4,2.25,2.0,0,7,4,47,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
15960,0,2270,2270,13000,2440,10000,3,1.75,1.0,0,8,5,46,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
15961,510,1020,1530,9997,1410,9997,3,3.0,1.0,0,6,3,22,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
15962,720,2610,3330,19126,3330,16893,5,3.0,2.0,0,11,4,37,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
15963,0,2643,2643,5750,2406,5772,4,2.5,2.0,0,8,3,2,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
15964,0,1250,1250,3360,1250,3360,2,2.0,1.0,0,7,3,57,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
15965,1130,2100,3230,129578,2760,62059,3,2.5,1.0,0,8,4,51,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
15966,0,880,880,9035,1440,10350,3,1.0,1.0,0,6,4,48,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
15967,0,2220,2220,5900,1620,5900,4,2.5,2.0,0,8,3,1,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
15968,0,1130,1130,7000,1830,8880,3,1.75,1.0,0,7,3,36,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
15969,400,1050,1450,8820,1510,8820,3,1.0,1.0,0,6,3,56,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
15970,0,760,760,6035,2110,6046,2,1.0,1.0,0,6,3,95,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
15971,0,1150,1150,30184,1670,19684,2,1.0,1.0,0,6,3,64,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
15972,0,2720,2720,9856,1420,9685,5,3.0,2.0,0,8,4,46,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
15973,0,2080,2080,5000,1820,5000,3,1.75,2.0,0,8,5,108,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
15974,0,1080,1080,16000,1610,10007,3,1.0,1.0,0,6,3,62,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
15975,0,1890,1890,6088,1700,6600,3,2.5,2.0,0,7,3,19,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
15976,0,1500,1500,5111,2380,4519,3,1.5,2.0,0,8,5,31,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
15977,700,1260,1960,2166,1670,4000,4,2.0,1.5,0,7,4,88,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
15978,0,2570,2570,8640,2520,8800,4,1.75,1.0,0,8,4,57,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
15979,800,1030,1830,9000,2610,11175,5,1.5,1.0,2,7,3,59,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
15980,890,1090,1980,6250,1980,6250,3,1.75,1.0,1,7,5,104,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
15981,0,1130,1130,5236,1010,5320,2,1.0,1.0,0,6,4,73,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
15982,0,2010,2010,33090,1840,22620,3,2.0,1.5,2,8,5,28,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
15983,910,910,1820,8409,1300,8409,2,1.75,1.0,0,6,4,66,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
15984,0,2340,2340,6896,2950,6775,4,2.5,2.0,0,7,3,13,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
15985,570,1210,1780,11096,1780,10640,3,1.75,1.0,0,7,3,35,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
15986,570,1210,1780,11096,1780,10640,3,1.75,1.0,0,7,3,36,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
15987,1040,1410,2450,20348,2450,50094,4,2.5,1.0,0,8,3,36,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
15988,1200,1210,2410,8284,2050,7940,4,3.0,1.0,0,7,5,45,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
15989,1690,1690,3380,20021,3260,19809,5,1.75,1.0,0,8,4,51,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
15990,0,1710,1710,5120,1530,5170,3,1.5,2.0,0,7,4,95,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
15991,0,1740,1740,6220,1630,8418,3,1.75,1.0,0,6,4,60,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
15992,235,1760,1995,1483,1520,1173,3,2.5,3.0,0,8,3,9,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
15993,660,1100,1760,9282,1730,7500,3,2.0,1.0,0,7,5,67,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
15994,0,3970,3970,210830,1680,42665,4,3.5,2.0,0,9,3,15,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
15995,0,3000,3000,5471,2730,5471,4,2.5,2.0,0,8,3,1,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
15996,0,1540,1540,8925,1620,10397,3,1.75,1.0,0,7,4,57,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
15997,0,2160,2160,15788,2260,9787,3,2.0,1.0,0,8,3,63,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
15998,0,2160,2160,15788,2260,9787,3,2.0,1.0,0,8,3,64,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
15999,0,1810,1810,10684,2140,9657,3,2.0,2.0,0,8,3,27,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
16000,470,1970,2440,3502,2440,3417,3,3.5,2.0,0,7,3,15,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
16001,1600,1600,3200,9200,2220,9500,6,2.75,1.0,2,8,4,61,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
16002,0,2970,2970,34981,3170,30277,4,2.5,2.0,0,9,3,16,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
16003,1100,1190,2290,7125,1460,7920,5,2.0,1.0,0,7,3,50,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
16004,0,1820,1820,34800,2570,52707,3,1.75,1.0,0,6,4,47,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
16005,640,2370,3010,3600,2650,4200,4,3.5,2.0,0,9,3,15,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
16006,240,1120,1360,1488,1360,1573,3,1.5,2.0,0,7,3,11,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
16007,0,2080,2080,2999,1630,3148,4,2.5,2.0,0,8,3,16,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
16008,0,1110,1110,4800,1510,4320,3,1.0,1.5,0,7,3,69,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
16009,0,1560,1560,4500,1860,4500,2,1.75,1.0,0,8,3,11,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
16010,380,3140,3520,7815,2790,6644,4,2.5,2.0,3,10,3,86,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
16011,900,1380,2280,43560,1940,17664,5,1.75,1.0,1,8,4,65,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
16012,0,1370,1370,9288,1500,9864,3,1.75,1.0,0,7,4,26,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
16013,180,2160,2340,2970,1370,4000,3,3.0,2.0,0,8,5,89,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
16014,0,3170,3170,10688,3100,12610,4,2.5,2.0,2,9,3,13,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
16015,0,1380,1380,5060,1030,5060,3,1.75,1.0,0,7,3,28,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
16016,0,2700,2700,6769,2880,7968,4,2.5,2.0,0,9,3,16,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
16017,0,1300,1300,10484,1380,7868,3,2.5,2.0,0,8,3,32,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
16018,0,1900,1900,3690,1900,5153,2,2.5,2.0,0,8,3,9,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
16019,0,3750,3750,7821,3210,8405,3,2.5,2.0,0,9,3,14,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
16020,0,1552,1552,3677,1677,3677,3,2.25,2.0,0,7,3,3,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
16021,0,2500,2500,7417,2770,8188,4,2.5,2.0,0,9,3,23,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
16022,0,1770,1770,8141,1770,8100,3,2.0,1.0,0,8,5,63,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
16023,0,4210,4210,17258,4630,17909,5,3.5,2.0,3,12,3,19,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
16024,0,2170,2170,8140,2390,8100,3,2.5,2.0,0,9,3,21,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
16025,0,1510,1510,19874,1540,10000,2,1.0,1.0,0,7,3,64,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
16026,0,1870,1870,40250,1870,40250,3,1.75,1.0,0,7,5,55,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
16027,0,1570,1570,8111,1990,7875,3,2.25,2.0,0,8,3,31,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
16028,0,2480,2480,4602,3480,5739,4,2.5,2.0,0,9,3,15,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
16029,1440,2140,3580,21343,2430,21343,5,3.5,1.5,0,8,4,77,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
16030,400,1080,1480,6210,1290,7509,2,1.0,1.0,0,7,3,64,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
16031,1300,1310,2610,6000,2330,4800,3,2.0,1.0,0,7,5,73,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
16032,0,1700,1700,8481,1830,6600,3,1.75,2.0,0,7,3,21,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
16033,0,1240,1240,7620,1150,7620,3,1.75,1.0,0,7,3,46,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16034,660,1000,1660,6582,1110,6584,3,1.0,1.0,0,7,5,68,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
16035,0,1620,1620,10000,1880,10000,3,1.75,1.5,0,6,5,96,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
16036,0,1130,1130,7500,1240,6000,3,1.75,1.5,0,7,4,106,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
16037,0,1310,1310,5000,1530,4800,3,1.0,1.5,0,7,3,109,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
16038,800,910,1710,5200,1560,5200,4,2.0,1.0,0,7,4,38,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
16039,0,2140,2140,5037,1630,6054,3,1.0,1.0,0,7,3,58,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
16040,0,2350,2350,7210,1930,7519,4,2.25,1.5,0,7,4,42,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
16041,0,1570,1570,10050,2540,9940,3,1.0,1.0,0,7,3,51,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
16042,0,2780,2780,32880,2780,40091,3,2.5,1.0,0,9,3,21,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
16043,1220,1320,2540,7620,2540,8613,4,1.75,1.0,3,8,3,66,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
16044,1250,1250,2500,7140,2230,8400,5,2.75,1.0,0,7,4,46,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
16045,700,1380,2080,26574,1770,8140,3,2.25,1.0,2,7,3,22,9999,0,0,0,0,0,1,0,0,0,0,0,0,0
16046,470,1290,1760,2875,1760,4830,3,2.0,2.0,2,7,3,26,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
16047,0,1760,1760,10349,1970,10933,3,1.75,1.0,0,8,3,58,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
16048,0,1940,1940,6887,1870,6144,4,2.5,2.0,0,7,3,24,9999,0,0,0,0,0,0,0,0,0,0,0,1,0
16049,0,3010,3010,6181,2960,6515,4,2.5,2.0,0,9,3,14,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
16050,0,2460,2460,9606,1730,7500,4,3.0,1.0,0,8,3,3,9999,0,0,0,1,0,0,0,0,0,0,0,0,0
16051,0,750,750,6350,920,6350,2,1.0,1.0,0,5,3,94,9999,0,0,0,0,0,0,0,0,1,0,0,0,0
16052,620,680,1300,72309,3080,8395,3,0.75,1.0,0,6,3,65,28,0,1,0,1,0,0,0,0,0,0,0,0,0
16053,1370,2340,3710,13874,3370,13874,5,2.75,1.5,3,9,4,37,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
16054,440,1920,2360,15008,2680,15344,4,2.5,1.0,0,9,3,28,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
16055,0,3190,3190,6899,3190,6899,3,2.5,2.0,0,9,3,0,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
16056,0,2181,2181,5521,2333,5143,4,2.5,2.0,0,8,3,9,9999,0,0,1,0,0,0,0,0,0,0,0,0,0
16057,0,1890,1890,9100,1640,9100,3,1.75,2.0,0,7,4,62,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
16058,930,1680,2610,5544,1330,5074,3,1.75,1.5,0,8,3,80,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
16059,0,3090,3090,8125,1560,6250,4,2.0,2.5,0,8,5,96,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
16060,0,860,860,5040,1570,5040,2,1.0,1.0,0,7,3,58,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
16061,0,1000,1000,9170,1610,9170,3,1.0,1.0,0,7,3,35,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
16062,0,2760,2760,35171,2720,35171,3,2.5,2.0,0,9,3,25,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
16063,0,3490,3490,18521,2850,18521,4,2.5,2.0,0,9,4,24,9999,0,0,0,0,0,0,0,0,0,1,0,0,0
16064,0,2960,2960,5054,2960,5000,4,2.5,2.0,0,9,3,8,9999,0,0,0,0,0,0,1,0,0,0,0,0,0
16065,440,840,1280,4635,1660,6180,2,1.0,1.0,0,6,3,98,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
16066,1590,1640,3230,7200,2660,7200,4,3.5,1.0,1,10,3,14,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
16067,600,1230,1830,4992,2050,7740,3,2.0,1.0,0,7,3,61,9999,0,0,0,0,0,0,0,0,0,0,0,0,1
16068,0,1420,1420,13187,1620,13824,3,1.75,1.0,0,7,4,40,9999,0,0,0,0,0,0,0,1,0,0,0,0,0
16069,0,1580,1580,3774,1580,3860,3,1.0,1.5,0,6,3,114,9999,0,0,0,0,0,0,0,0,0,0,1,0,0
16070,830,1130,1960,44634,1970,44634,3,2.25,1.0,0,7,3,31,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
16071,0,1670,1670,10725,1600,10725,2,1.75,1.0,0,7,3,50,9999,0,0,0,0,1,0,0,0,0,0,0,0,0
